iter	Logloss
252	0.01349112905
253	0.01338361707
254	0.01335889487
255	0.0133082594
256	0.01328082712
257	0.01325479157
258	0.01322524744
259	0.01320447358
260	0.01317754887
261	0.01314815972
262	0.01312672991
263	0.01307900198
264	0.01299212043
265	0.01295435788
266	0.01293386501
267	0.01290404166
268	0.01288926562
269	0.01282937321
270	0.01280309239
271	0.01277037731
272	0.01274672526
273	0.01272039207
274	0.01268727893
275	0.01261704087
276	0.0125957179
277	0.0125583893
278	0.01253241361
279	0.01243648485
280	0.01234257893
281	0.01230829518
282	0.01228813462
283	0.01219781936
284	0.01214192265
285	0.01212074279
286	0.01204467998
287	0.01198822419
288	0.01185390116
289	0.01181861993
290	0.01179550378
291	0.01177016287
292	0.01169205849
293	0.01164616143
294	0.01153875979
295	0.01151065531
296	0.01148661124
297	0.01145091902
298	0.01143285076
299	0.01140543951
300	0.01138896648
301	0.01137229044
302	0.01136281063
303	0.01134135719
304	0.01130712571
305	0.0112823956
306	0.01125766298
307	0.01117176385
308	0.01114679184
309	0.01111803743
310	0.01106049921
311	0.01104546825
312	0.01101532066
313	0.01099190903
314	0.01097211816
315	0.01094917335
316	0.01092860225
317	0.01090365945
318	0.01087001914
319	0.01084858943
320	0.01075951561
321	0.01067995681
322	0.0106398936
323	0.01054796696
324	0.01052634008
325	0.01047293394
326	0.01045346789
327	0.01035376661
328	0.0103318651
329	0.01031670995
330	0.0102997294
331	0.01028745216
332	0.01023218833
333	0.01015039638
334	0.0101382035
335	0.01012106263
336	0.01007197904
337	0.01003586719
338	0.0099848311
339	0.009959554966
340	0.009930584646
341	0.009863922095
342	0.009783845362
343	0.009763349238
344	0.009747817701
345	0.009728561441
346	0.009711728041
347	0.009653886048
348	0.009554766753
349	0.0095384122
350	0.009518176308
351	0.009497183181
352	0.009485770808
353	0.009410881027
354	0.009344890411
355	0.00933038537
356	0.009308984897
357	0.009285524346
358	0.00926339802
359	0.009249827784
360	0.009227221305
361	0.009218016776
362	0.009197496032
363	0.009179453755
364	0.00916463212
365	0.00914664789
366	0.009127685911
367	0.009110015224
368	0.009056621671
369	0.009040491435
370	0.009018652524
371	0.009005002727
372	0.008944087274
373	0.008859156945
374	0.008850654923
375	0.00884082
376	0.008821673366
377	0.00880310119
378	0.008791963753
379	0.008747002439
380	0.008738670095
381	0.008667990157
382	0.008648456313
383	0.008630111002
384	0.008614685795
385	0.008597860811
386	0.008585075711
387	0.008564793766
388	0.008550048391
389	0.00853768615
390	0.008527186197
391	0.008502763718
392	0.008480317526
393	0.008407728278
394	0.008399232206
395	0.00837768353
396	0.008366724813
397	0.008355259632
398	0.008342745248
399	0.008331287935
400	0.008321540214
401	0.008311719362
402	0.008244041349
403	0.008229287041
404	0.008146729099
405	0.00813007723
406	0.008117570723
407	0.008109264867
408	0.008096121916
409	0.008082207324
410	0.008070446999
411	0.008057222648
412	0.008051408834
413	0.008003235929
414	0.007995710871
415	0.007945935949
416	0.007926111246
417	0.007913953381
418	0.007908581795
419	0.007869647374
420	0.007850066834
421	0.007841200509
422	0.007835353519
423	0.0077925276
424	0.007783344795
425	0.007772031558
426	0.007763700232
427	0.00774358839
428	0.007725297188
429	0.007715113596
430	0.007706044912
431	0.007647382645
432	0.007606176428
433	0.007594144646
434	0.007583127345
435	0.007542800792
436	0.007531459044
437	0.00751630281
438	0.007508153436
439	0.007498334655
440	0.007486764935
441	0.007475999784
442	0.007472363517
443	0.007465731982
444	0.007429013644
445	0.007418666515
446	0.007363191069
447	0.00734925536
448	0.007321282457
449	0.007312719066
450	0.007304092217
451	0.007292812258
452	0.007278231112
453	0.007266338613
454	0.007257119989
455	0.007241471836
456	0.007231940708
457	0.007192303681
458	0.007172960959
459	0.007154771602
460	0.007145792943
461	0.007130211435
462	0.007113085652
463	0.00706647476
464	0.007054895492
465	0.00704334869
466	0.007009640374
467	0.007001487794
468	0.006996383698
469	0.006975142503
470	0.006964340929
471	0.006953360465
472	0.006946351065
473	0.00692422954
474	0.006911986412
475	0.006900025619
476	0.006892813486
477	0.006883413431
478	0.00687296957
479	0.006861658268
480	0.006850394949
481	0.006842689971
482	0.006837932575
483	0.006814332023
484	0.006803501998
485	0.006790575697
486	0.006786368751
487	0.006780731244
488	0.006735440508
489	0.006731042091
490	0.006724708646
491	0.006714432793
492	0.006706439663
493	0.006697778826
494	0.006692009605
495	0.006687301299
496	0.00667987902
497	0.006662470681
498	0.006622314215
499	0.00661625192
500	0.006604838464
501	0.006598105606
502	0.006589887392
503	0.006580489818
504	0.006571448107
505	0.006556189776
506	0.006545684116
507	0.006537736309
508	0.006492309561
509	0.006487751895
510	0.006424356239
511	0.0063891048
512	0.006377319252
513	0.006372693961
514	0.006365779049
515	0.006357065513
516	0.006348341389
517	0.006336049908
518	0.006327973261
519	0.00627935573
520	0.006261483199
521	0.006251505977
522	0.006244873914
523	0.006214220719
524	0.006207319566
525	0.006205040523
526	0.006172078754
527	0.006145406105
528	0.006103758849
529	0.006097531998
530	0.006087271351
531	0.006079236364
532	0.006041956558
533	0.006030752028
534	0.006025197036
535	0.006019416056
536	0.006014805115
537	0.006006358297
538	0.005997338233
539	0.005989902109
540	0.005977796378
541	0.005968676225
542	0.005964102294
543	0.005957880183
544	0.005948967557
545	0.005945807879
546	0.005939187974
547	0.005933707458
548	0.005901708818
549	0.005884169448
550	0.005865653821
551	0.005860384276
552	0.005848892071
553	0.005844022244
554	0.00583457353
555	0.005825772591
556	0.005816715067
557	0.005811205739
558	0.005801556936
559	0.005791897499
560	0.00578417004
561	0.005774150806
562	0.005744193817
563	0.005744182047
564	0.005732232742
565	0.00572463272
566	0.00571792552
567	0.005712414901
568	0.005679571004
569	0.005647888945
570	0.005643754648
571	0.005629585639
572	0.005623138442
573	0.005589246952
574	0.005579169964
575	0.005574178925
576	0.005566120493
577	0.005559616319
578	0.005554283046
579	0.005507125138
580	0.005490368472
581	0.00548602124
582	0.005476901858
583	0.005459937867
584	0.005454303246
585	0.005448831097
586	0.005435224147
587	0.005426267252
588	0.005420022506
589	0.005416510249
590	0.005412784425
591	0.00539580133
592	0.005372279167
593	0.005367246469
594	0.005360955948
595	0.005355251668
596	0.005334211704
597	0.005308907524
598	0.005305290079
599	0.005298178044
600	0.005292170966
601	0.005285001966
602	0.005282119059
603	0.00527493125
604	0.005263661302
605	0.005227465883
606	0.005217707592
607	0.00521281913
608	0.005209331785
609	0.005202421653
610	0.005174902403
611	0.005168834957
612	0.005160512136
613	0.005157280207
614	0.005154844794
615	0.005150975869
616	0.005147327332
617	0.005123107805
618	0.005113509347
619	0.005106368047
620	0.005102364489
621	0.005097193376
622	0.005086696606
623	0.005077585961
624	0.005070163897
625	0.005064295349
626	0.005059038856
627	0.005052765624
628	0.005049418421
629	0.005006667494
630	0.005001191521
631	0.004994967549
632	0.004990226288
633	0.004978163587
634	0.004978159786
635	0.004973538797
636	0.004965814792
637	0.004957954793
638	0.004955482231
639	0.004919444436
640	0.00489478909
641	0.004888617792
642	0.004878018627
643	0.004861869845
644	0.004825042864
645	0.004821371325
646	0.004797874216
647	0.004795097894
648	0.004793021093
649	0.004780347427
650	0.004773085238
651	0.004766764415
652	0.004762364369
653	0.004754243722
654	0.004747628505
655	0.004743411328
656	0.004737762754
657	0.004696437781
658	0.004687859544
659	0.004678528823
660	0.0046712988
661	0.004662006089
662	0.004627905432
663	0.00461724271
664	0.004603628448
665	0.004601097996
666	0.0045984028
667	0.004592773625
668	0.004583407977
669	0.00457604234
670	0.004563161576
671	0.004527182025
672	0.004523516285
673	0.004520077128
674	0.004512738614
675	0.004505652731
676	0.004483136271
677	0.004473100486
678	0.004469586441
679	0.004469592357
680	0.004463285078
681	0.004456816731
682	0.00445060299
683	0.004442366157
684	0.004436280663
685	0.004430575282
686	0.004423386587
687	0.004418918119
688	0.00441441148
689	0.004408801547
690	0.00440487341
691	0.004401178742
692	0.004397900261
693	0.004392715965
694	0.004389372865
695	0.004385109257
696	0.004366262845
697	0.004364223728
698	0.00435817687
699	0.004353327172
700	0.004353327172
701	0.004349642845
702	0.004342922118
703	0.004339217522
704	0.004315568102
705	0.004311951173
706	0.0042788815
707	0.004271239481
708	0.004267751542
709	0.00426091464
710	0.004254332058
711	0.004250110793
712	0.004245287228
713	0.004245289098
714	0.004227957927
715	0.00422494019
716	0.004224928144
717	0.004216111915
718	0.004210182477
719	0.004210178216
720	0.004206031027
721	0.004201481102
722	0.004196826578
723	0.004193336668
724	0.004185708364
725	0.004181703232
726	0.0041773731
727	0.004172258895
728	0.004166426669
729	0.004148158794
730	0.004146421681
731	0.004139938172
732	0.004134570235
733	0.004128793495
734	0.004124300774
735	0.004120583865
736	0.004120583865
737	0.004120578593
738	0.004115850026
739	0.004111562376
740	0.004111562376
741	0.00409618045
742	0.004092049573
743	0.004084960078
744	0.004064012829
745	0.004061486441
746	0.004058158119
747	0.00405489094
748	0.004049487213
749	0.004049487213
750	0.004049471979
751	0.004043467362
752	0.004039970423
753	0.004034907913
754	0.004031062531
755	0.004024227984
756	0.004005281384
757	0.003997845954
758	0.003993881234
759	0.003988562713
760	0.003964963793
761	0.003960091665
762	0.003958470238
763	0.003952599203
764	0.003947067432
765	0.003943479148
766	0.003943471762
767	0.003939732216
768	0.003935828696
769	0.003932060335
770	0.003927475936
771	0.003924995404
772	0.003921320163
773	0.003921319304
774	0.003901412916
775	0.003901393238
776	0.003896908648
777	0.003893111367
778	0.003889313124
779	0.003889313124
780	0.003887097529
781	0.003882022222
782	0.003879593837
783	0.00387714844
784	0.003868603425
785	0.003847292205
786	0.003838783762
787	0.00383513129
788	0.003829504452
789	0.003808641348
790	0.003794630262
791	0.003774321626
792	0.003771553809
793	0.003752831175
794	0.003749649917
795	0.003746170578
796	0.003741311781
797	0.003737593714
798	0.003720813179
799	0.003716092877
800	0.003712217342
801	0.003712216238
802	0.00371219914
803	0.003712206435
804	0.003704668965
805	0.003682632983
806	0.003677664352
807	0.003667055476
808	0.003667050265
809	0.003649242298
810	0.00364924071
811	0.003632956958
812	0.003632956728
813	0.00362946834
814	0.003629461367
815	0.003626313084
816	0.003622307642
817	0.003620618339
818	0.003611240746
819	0.003607506072
820	0.003604770943
821	0.003603982187
822	0.003598092656
823	0.003595562695
824	0.003575094403
825	0.003575088579
826	0.003571271602
827	0.00356392457
828	0.003557226178
829	0.003554132925
830	0.003549169312
831	0.003547247902
832	0.003539106294
833	0.003535495225
834	0.003531892402
835	0.003522940946
836	0.003522929912
837	0.003522932532
838	0.003522938111
839	0.00352291808
840	0.003519240393
841	0.003519240393
842	0.003519237037
843	0.003519226937
844	0.003515814152
845	0.003499956754
846	0.003499957658
847	0.003496391515
848	0.003478424096
849	0.003476712589
850	0.003473843269
851	0.003473843269
852	0.003473827683
853	0.003473827683
854	0.003471819813
855	0.003471813101
856	0.003468365352
857	0.003464776969
858	0.003461133253
859	0.003461133253
860	0.003458635888
861	0.003458619475
862	0.003456440803
863	0.003456443102
864	0.00345642865
865	0.003453489688
866	0.003449555191
867	0.003444660641
868	0.003437922908
869	0.003435542784
870	0.003434129356
871	0.003434125172
872	0.003419378169
873	0.003419378169
874	0.003419376744
875	0.003401253842
876	0.003397251511
877	0.003394567773
878	0.003387997957
879	0.00338800067
880	0.003383560804
881	0.003382512103
882	0.003363192325
883	0.003363189796
884	0.00335974899
885	0.003359747948
886	0.003356461071
887	0.003356458925
888	0.003352445388
889	0.003350421102
890	0.003337864765
891	0.003328794685
892	0.003323701455
893	0.003319540682
894	0.003319540682
895	0.003319545893
896	0.003315944436
897	0.003300422546
898	0.003298455662
899	0.003295954841
900	0.003295963638
901	0.003292925381
902	0.003292920553
903	0.003292920553
904	0.003288616161
905	0.003286334248
906	0.003283528759
907	0.003280799302
908	0.003269168948
909	0.003266128295
910	0.003266124862
911	0.003266123314
912	0.003266112985
913	0.003259891997
914	0.003242865457
915	0.003242865457
916	0.003236663903
917	0.003234529114
918	0.003234529114
919	0.003229434589
920	0.003227376835
921	0.003227376835
922	0.003225568148
923	0.00320267676
924	0.003191613393
925	0.003191617056
926	0.00318853417
927	0.003186089725
928	0.003186080897
929	0.003186084453
930	0.003186084453
931	0.003186084453
932	0.003186084453
933	0.003186076346
934	0.003186077817
935	0.003183671388
936	0.003179829882
937	0.003179822633
938	0.003179822633
939	0.003179813453
940	0.003176750522
941	0.003174429473
942	0.003172440516
943	0.003168786061
944	0.003164956989
945	0.003162630018
946	0.00316009135
947	0.00316009135
948	0.003156370379
949	0.003156356888
950	0.003151630372
951	0.003151618587
952	0.003151625116
953	0.003148702658
954	0.003148696711
955	0.003146527363
956	0.003146525646
957	0.003142893687
958	0.003140684575
959	0.003140686015
960	0.003140686015
961	0.003140676942
962	0.003135359211
963	0.00313534361
964	0.00313535187
965	0.003133159038
966	0.003122021727
967	0.003122023183
968	0.003122013743
969	0.00310819271
970	0.00310462021
971	0.003100981467
972	0.003100978264
973	0.003097742655
974	0.003097736172
975	0.003095052332
976	0.003093465929
977	0.003093463539
978	0.003093456657
979	0.00306982486
980	0.003069832109
981	0.003065890674
982	0.003062953605
983	0.003062950985
984	0.003060821049
985	0.003060821049
986	0.00305877507
987	0.003056175112
988	0.003054787834
989	0.003054783619
990	0.003052239206
991	0.003048439159
992	0.003046788206
993	0.003046788053
994	0.003034207154
995	0.003034202204
996	0.003032089217
997	0.003027693019
998	0.003027693969
999	0.003027693141
